"","SRR7624381","SRR7624384","SRR7624386"
"chr1:59684924-59687493",6164.29333333333,6167.80666666667,5810.42
"chr1:59696891-59697673",355.696666666667,528.166666666667,304.053333333333
"chr1:59698057-59699411",537.246666666667,1004.56333333333,380.106666666667
"chr1:59762429-59763330",681.72,792.93,1076.8
"chr1:59763406-59765095",2774,2701.71333333333,3128.34666666667
"chr1:59912308-59914232",3309.72666666667,3712.91333333333,3587.10666666667
"chr1:60007157-60008137",394.52,292.706666666667,295.573333333333
"chr1:60042325-60043663",1208.06333333333,1400.04666666667,1423.57
"chr1:60043178-60043712",569.996666666667,640.573333333333,574.72
"chr1:60096561-60099094",5422.57333333333,4787.78666666667,4793.63333333333
"chr1:60179870-60182027",3006.90666666667,2980.44,2838.41333333333
"chr1:60342844-60344422",2129.70666666667,1988.42666666667,2086.10666666667
"chr1:60408911-60410721",2287.6,2663.4,3108.12
"chr1:60565197-60566860",3016.24666666667,3129.16666666667,3216.27333333333
"chr1:60566941-60567540",794.36,918.833333333333,911.23
"chr1:60723643-60724909",372.346666666667,292.42,406.166666666667
"chr1:60731898-60733265",389.04,375.04,414.74
"chr1:60790789-60791608",279.306666666667,377.933333333333,306.453333333333
"chr1:60852691-60853520",432.69,417.946666666667,357.853333333333
"chr1:61418943-61420245",586.506666666667,470.58,405.566666666667
"chr1:61499156-61499819",264.676666666667,292.183333333333,406.876666666667
"chr1:61513844-61515074",504.793333333333,519.806666666667,630.6
"chr1:61638481-61639697",880.556666666667,935.493333333333,1111.79333333333
"chr1:62664716-62666061",473.826666666667,297.766666666667,257.16
"chr1:62678237-62679145",376.793333333333,206.2,219.366666666667
"chr1:62702703-62703846",1957.47333333333,1636.47333333333,1221.45333333333
"chr1:62706093-62707378",1207.12666666667,999.383333333333,928.353333333333
"chr1:62768913-62769615",281.753333333333,464.256666666667,223.706666666667
"chr1:62782815-62783642",594.866666666667,508.146666666667,270.72
"chr1:62783811-62784441",390.373333333333,416.22,262.346666666667
"chr1:62795478-62796274",489.143333333333,394.62,537.886666666667
"chr1:63106001-63107123",604.66,839.066666666667,420.926666666667
"chr1:63107460-63108123",588.673333333333,671.88,355.693333333333
"chr1:63112831-63115400",4184.98666666667,4368.14666666667,3761.19333333333
"chr1:63114209-63116029",2517.46666666667,2528.08666666667,1503.90666666667
"chr1:63115637-63115962",548.863333333333,517,330.906666666667
"chr1:63138944-63140450",674.36,1149.19333333333,433.273333333333
"chr1:63175728-63178473",6941.44666666667,6970.71333333333,7060.22666666667
"chr1:63199525-63201720",1270.25333333333,1898.81666666667,1915.34666666667
"chr1:63210417-63211113",241.886666666667,502.41,366.606666666667
"chr1:63213233-63214525",448.62,797.753333333333,635.636666666667
"chr1:63214243-63214976",286.96,505.726666666667,435.866666666667
"chr1:63247507-63249030",785.713333333333,1099.81333333333,1120.04666666667
"chr1:63272718-63274410",1097.56666666667,1648.44,2388.13333333333
"chr1:63309018-63310098",532.886666666667,553.526666666667,686.093333333333
"chr1:63392901-63394049",371.646666666667,317.686666666667,380.903333333333
"chr1:63430862-63431986",262.916666666667,338.493333333333,389.18
"chr1:63445634-63447069",1599.85333333333,3160.49333333333,3206.12
"chr1:63458265-63459084",242.353333333333,482.02,364.433333333333
"chr1:63484376-63485555",270.28,445.7,325.306666666667
"chr1:63613983-63614845",363.766666666667,283.7,589.426666666667
"chr1:63730104-63731826",2976.06,2502.21333333333,2397.24
"chr1:64078467-64079458",364.59,399.06,411.04
"chr1:64120289-64121607",1124.54666666667,951.44,1473.98
"chr1:64121711-64122631",1646.58666666667,1535.72666666667,1359.44666666667
"chr1:64226148-64227045",368.09,288.666666666667,388.946666666667
"chr1:64337909-64338877",409.973333333333,264.673333333333,297.086666666667
"chr1:64531844-64533299",2564.91333333333,2658.43333333333,2831.57333333333
"chr1:64533440-64534179",1031.27333333333,1154.98,1185.12
"chr1:64578129-64579039",247.033333333333,290.3,421.533333333333
"chr1:64616450-64618140",2587.13333333333,2687.72666666667,2689.34666666667
"chr1:64689824-64690712",1141.92666666667,1166.01333333333,1098.13333333333
"chr1:64691036-64691999",1632.88,1914.19,1858.32
"chr1:64734476-64737604",6666.72,5430.14666666667,3489.01333333333
"chr1:64736226-64737765",3856.46666666667,3470.52666666667,2678.82
"chr1:64956030-64957016",1491.75666666667,1522.54,1353.60666666667
"chr1:64967364-64968580",414.093333333333,325.9,389.46
"chr1:65027722-65028884",438.966666666667,504.713333333333,339.08
"chr1:65050886-65051741",389.4,289.873333333333,309.94
"chr1:65109323-65110551",829.213333333333,886.146666666667,735.006666666667
"chr1:65177604-65179861",2586.55333333333,2637.47333333333,1975.36666666667
"chr1:65185711-65187853",3525.42,2955.17333333333,2714.46
"chr1:65311019-65312062",541.66,525.6,799.306666666667
"chr1:66174809-66176025",948.886666666667,803.66,885.4
"chr1:66467721-66468867",770.393333333333,722.2,1064.18
"chr1:66700703-66702386",3413.88,3203.82666666667,2546.6
"chr1:66815972-66818255",4032.34,4062.67333333333,3848.72
"chr1:66862403-66863657",1462.26666666667,1580.46666666667,1522.3
"chr1:67037960-67039176",1831.88666666667,1875.44666666667,1373.63333333333
"chr1:69107055-69108577",1061.54666666667,593.913333333333,848.56
"chr1:69686673-69688129",1559.3,1217.91333333333,1261.36666666667
"chr1:69687520-69688129",917.04,744.406666666667,766.806666666667
"chr1:69826638-69827562",727.953333333333,572.77,570.286666666667
"chr1:71101550-71103053",2817.75333333333,2538.05333333333,2389.16666666667
"chr1:71556716-71558569",1922.46666666667,1548.57333333333,1939.42666666667
"chr1:71645480-71645960",574.69,519.873333333333,377.44
"chr1:71651023-71653243",4544.76,3401.74,2381.21333333333
"chr1:71652284-71654282",3631.38666666667,3243.94666666667,2735.88
"chr1:71653375-71653971",994.346666666667,941.126666666667,762.333333333333
"chr1:72124497-72125470",372.973333333333,311.936666666667,377.356666666667
"chr1:72172919-72173848",457.913333333333,426.106666666667,244.253333333333
"chr1:72182784-72183774",375.593333333333,466.18,371.426666666667
"chr1:72202512-72203136",314.483333333333,390.876666666667,251.686666666667
"chr1:72210843-72212541",2850.83333333333,3171.00666666667,2489.15333333333
"chr1:72216459-72217172",663.48,526.026666666667,606.66
"chr1:72225120-72226167",400.62,330.616666666667,407.903333333333
"chr1:72236048-72236884",637.353333333333,738.18,714.086666666667
"chr1:72237097-72238516",586.463333333333,611.273333333333,475.226666666667
"chr1:72243439-72244245",518.18,469.766666666667,526.026666666667
"chr1:72248386-72249202",518.786666666667,410.533333333333,470.8
"chr1:72254288-72255572",620.133333333333,569.28,528.226666666667
"chr1:72255151-72256078",362.093333333333,370.6,314.62
"chr1:72283452-72284742",947.72,874.366666666667,951.673333333333
"chr1:72306993-72308512",2193.09,1891.61333333333,1717.5
"chr1:72313211-72313753",360.76,361.806666666667,273.893333333333
"chr1:72377408-72378609",369.376666666667,390.5,250.18
"chr1:72490070-72491467",412.586666666667,382.306666666667,267.626666666667
"chr1:72536048-72537463",629.433333333333,453.16,734.91
"chr1:72583102-72584342",1656.92,1411.91333333333,1043.28
"chr1:72640381-72641595",473.97,570.2,466.493333333333
"chr1:72710886-72713314",4764.03333333333,4539.10666666667,4474.01
"chr1:72764558-72766017",348.526666666667,438.873333333333,516.07
"chr1:72769847-72770617",230.36,253.146666666667,421.613333333333
"chr1:72805290-72806936",409.453333333333,503.92,513.36
"chr1:72824456-72826820",3137.69333333333,5449.01333333333,5881.48
"chr1:72826731-72827747",729.433333333333,1293.86666666667,1114.59333333333
"chr1:72870321-72870787",337.81,352.85,430.16
"chr1:72871415-72872382",635.413333333333,561.886666666667,971.853333333333
"chr1:72873416-72874927",1350.99333333333,864.826666666667,1596.45333333333
"chr1:72944701-72946040",430.056666666667,269.113333333333,440.626666666667
"chr1:74036586-74037499",558.14,604.973333333333,720.013333333333
"chr1:74067945-74069321",505.686666666667,802.953333333333,927.86
"chr1:74090141-74091426",664.113333333333,919.893333333333,342.36
"chr1:74097990-74099467",1194.1,1438.45333333333,1251.60666666667
"chr1:74110591-74112049",516.14,769.546666666667,557.6
"chr1:74124033-74125311",1127.99333333333,1322.78666666667,1456.01333333333
"chr1:74206071-74207090",336.69,379.173333333333,364.553333333333
"chr1:74236067-74238109",3898.2,3964.96,3735.88666666667
"chr1:74245334-74246294",300.78,462.693333333333,321.693333333333
"chr1:74283862-74285700",3401.74,3301.71333333333,2757.56
"chr1:74284913-74285813",1910.82666666667,1902.18666666667,1380.06666666667
"chr1:74302960-74304645",2528.2,2252.12,1999.68666666667
"chr1:74332544-74333727",602.446666666667,728.686666666667,889.106666666667
"chr1:74362089-74363375",285.546666666667,848.673333333333,355.413333333333
"chr1:74367964-74368856",406.466666666667,544.016666666667,492.906666666667
"chr1:74386589-74387252",554.94,606.66,444.186666666667
"chr1:74386947-74387279",432.036666666667,417.96,321.546666666667
"chr1:74391108-74392719",3004.75333333333,3556.25333333333,3364.55333333333
"chr1:74397248-74398390",663.64,939.41,952.733333333333
"chr1:74504897-74505875",2025.51333333333,2145.55,1930.85
"chr1:74506053-74507529",3177.52,3073.04666666667,2885.46666666667
"chr1:74586905-74588882",3311.68,3290.34666666667,3683.65333333333
"chr1:74600566-74601778",2107.99,1892.01333333333,1843.69333333333
"chr1:74652443-74653459",315.1,247.816666666667,410.106666666667
"chr1:74661540-74663065",1825.84,2024.86,2098.96666666667
"chr1:74712859-74714298",1120.61666666667,805.633333333333,1008.60666666667
"chr1:74748410-74749090",464.9,430.16,466.2
"chr1:74770913-74772656",1138.77333333333,1111.77333333333,1452.71333333333
"chr1:74783545-74784763",1389.14666666667,1675.92666666667,1400.38
"chr1:74791440-74792347",363.14,345.493333333333,580.18
"chr1:74794312-74795387",442.04,558.353333333333,676.54
"chr1:74803025-74803841",873.673333333333,789.486666666667,725.346666666667
"chr1:74806577-74807388",296.76,522.733333333333,608.073333333333
"chr1:74808312-74808840",335.246666666667,391.726666666667,336.053333333333
"chr1:74816621-74817858",1329.91333333333,1492.06666666667,1292.13333333333
"chr1:74854952-74856831",1243.22,1662.30666666667,3087.68666666667
"chr1:74858779-74859223",265.19,272.446666666667,486.533333333333
"chr1:74881978-74882829",585.88,389.253333333333,519.36
"chr1:74884454-74886027",803.326666666667,599.76,1120.29
"chr1:74892537-74893638",646.15,454.326666666667,623.853333333333
"chr1:74900286-74901353",762.206666666667,621.486666666667,852.693333333333
"chr1:74950874-74952135",870.936666666667,505.88,655.906666666667
"chr1:75124127-75125729",1062.18,1307.82,1373.46666666667
"chr1:75141131-75143489",1553.16666666667,1515.35333333333,1912.06
"chr1:75142413-75143511",1048.73333333333,1128.3,1182.43333333333
"chr1:75168117-75169572",1610.38,1702.41333333333,1626.24
"chr1:75179396-75180715",1169,1308.15333333333,1451.78666666667
"chr1:75191380-75193252",3201.65333333333,2835.42666666667,2607.90666666667
"chr1:75208543-75209608",1373.72,1018.75333333333,1039.76666666667
"chr1:75210431-75211662",2030.80666666667,2163.41333333333,2212.72666666667
"chr1:75217888-75220011",3080.30666666667,2921.81333333333,3148.26666666667
"chr1:75236070-75237306",1338.26666666667,1520.17333333333,1446.41
"chr1:75252559-75253552",249.086666666667,251.686666666667,410.54
"chr1:75263112-75264637",462.733333333333,762.313333333333,1326.84666666667
"chr1:75277346-75278623",294.92,263.283333333333,459.02
"chr1:75315835-75317608",2522.32,2206.87333333333,1960.92666666667
"chr1:75344077-75346137",412.486666666667,532.066666666667,1040.76
"chr1:75345367-75346114",286.69,303.686666666667,518.846666666667
"chr1:75360086-75361003",418.07,281.76,620.866666666667
"chr1:75374876-75375984",287.366666666667,242.153333333333,746.546666666667
"chr1:75381521-75382893",982.646666666667,1188.16666666667,1831.04
"chr1:75387974-75389120",469.7,404.453333333333,525.38
"chr1:75421834-75423501",655.926666666667,388.606666666667,594.09
"chr1:75422814-75423488",464.9,290.433333333333,395.643333333333
"chr1:75435787-75436822",1068.19333333333,840.196666666667,733.816666666667
"chr1:75458228-75459095",293.3,236.193333333333,431.666666666667
"chr1:75478377-75479880",1922.46666666667,2257.92,2425.01333333333
"chr1:75486808-75488178",1356.73333333333,1267.41333333333,1300
"chr1:75505069-75506608",1645.71333333333,2528.2,2017.63333333333
"chr1:75509497-75510149",409.593333333333,630.646666666667,433.59
"chr1:75511245-75512063",285.16,469.16,263.416666666667
"chr1:75520986-75522285",2174.28,1833.09333333333,1720.66
"chr1:75545954-75547082",915.9,1158.92666666667,1407.59666666667
"chr1:77373556-77374873",324.026666666667,458.543333333333,400.59
"chr1:77446230-77447230",453.846666666667,586.746666666667,260.626666666667
"chr1:77495905-77496827",312.033333333333,410.99,309.303333333333
"chr1:77505346-77507181",803.076666666667,856.49,385.023333333333
"chr1:77512328-77515098",5400.70666666667,3598.98,1771.16
"chr1:77514157-77516368",3821.19333333333,3146.74666666667,2278.69333333333
"chr1:77515271-77516216",1285.16,1212.76666666667,1039.7
"chr1:78188976-78190192",895.986666666667,479.233333333333,776.21
"chr1:78196304-78197474",830.03,411.78,661.08
"chr1:78215782-78217999",1252.70666666667,752.9,1004.59
"chr1:78309916-78311409",1308.66666666667,797.48,1528.61333333333
"chr1:78487732-78489720",4145.78,3329.32666666667,3190.86333333333
"chr1:78489174-78489757",843.046666666667,745.78,676
"chr1:78511529-78512228",330.933333333333,273.686666666667,534.463333333333
"chr1:78600774-78602100",384.276666666667,395.24,340.393333333333
"chr1:78657796-78659414",3287.48,3152.37333333333,3555.62
"chr1:79671298-79672489",707.173333333333,728.066666666667,884.72
"chr1:79760539-79762195",2383.59,1779.98,2415.92666666667
"chr1:79775946-79777062",2620.93333333333,2134.68666666667,2069.78
"chr1:79857860-79859169",1173.13333333333,1009.40333333333,1274.68
"chr1:80212873-80214006",386.596666666667,333.806666666667,298.36
"chr1:80239583-80240383",306.803333333333,362.85,286.58
"chr1:80314828-80316180",372.12,602.786666666667,438.883333333333
"chr1:80330625-80331654",236.813333333333,389.42,310.373333333333
"chr1:80338793-80340772",2547.8,2712.12666666667,2664.46666666667
"chr1:80340508-80340826",473.386666666667,520.86,394.32
"chr1:80383424-80384646",421.96,322.863333333333,382.126666666667
"chr1:80757550-80759029",1344.72666666667,1120.04666666667,1162.21333333333
"chr1:82282937-82283991",454.406666666667,311.133333333333,386.403333333333
"chr1:82290168-82292228",2725.74666666667,1765.66666666667,2347.48666666667
"chr1:82316248-82317738",2195.42,1621.83333333333,1463.97333333333
"chr1:82586425-82587474",436.093333333333,306.113333333333,491.953333333333
"chr1:82724480-82725954",2887.50666666667,2238.65333333333,1865.61333333333
"chr1:82819769-82821002",597.22,528.013333333333,284.006666666667
"chr1:82839293-82841026",3237.78666666667,3546.35333333333,3124.19333333333
"chr1:82959939-82960957",623.586666666667,401.23,450.153333333333
"chr1:83037611-83039004",771.943333333333,508.296666666667,518.83
"chr1:83159566-83160174",446.406666666667,275.866666666667,382.283333333333
"chr1:83407563-83408492",416.763333333333,261.203333333333,385.5
"chr1:84264326-84264895",328.54,368.223333333333,312.533333333333
"chr1:84283453-84285093",2252.02,2193.7,1677.38666666667
"chr1:84330426-84332292",1664.54,1356.09333333333,413.506666666667
"chr1:84331610-84332303",816.753333333333,862.426666666667,357.906666666667
"chr1:84404542-84405559",441.08,331.063333333333,319.946666666667
"chr1:84695151-84696401",1516.03333333333,1328.48,1511.92
"chr1:84709171-84710548",358,274.04,479.74
"chr1:84828697-84829730",233.346666666667,586.703333333333,318.073333333333
"chr1:84837507-84840844",7406.21333333333,7729.72666666667,6934.38
"chr1:84847803-84850309",1702.08,1693.9,1496.28
"chr1:84869053-84869912",450.466666666667,538.506666666667,599.283333333333
"chr1:84933759-84935421",1889.89333333333,1462.64666666667,1639.46666666667
"chr1:85735353-85736661",459.653333333333,385.566666666667,723.613333333333
"chr1:85770900-85771752",407.726666666667,330.986666666667,384.086666666667
"chr1:85793324-85795022",3308.49333333333,3406.62666666667,3852.11333333333
"chr1:85894244-85895940",1897.78,2172.72,2270.10666666667
"chr1:86015928-86016665",406.926666666667,402.54,349.216666666667
